seg_id,u,v,key,street,highway,length_m,lat,lon,light,encl_frontage,encl_height,poi_density,poi_night_density,transit_night_400m,vis_sidewalk,vis_vegetation,vis_sky,vis_building,vis_pole,has_visual,car_free,traffic_class,maxspeed_mph,lanes,traffic_exposure,sidewalk_present,crossing_near,day_safety,comfort_night,geometry_wkt
1680,7248734092,7248734095,0,nan,footway,61.5,43.6193,-116.2042,0.6472,0.0,0.0,6,0,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,18.0,0.92,0.9147,"LINESTRING (-116.20448 43.619415, -116.203851 43.619101)"
1681,7248734093,7248734097,0,nan,footway,39.6,43.6189,-116.204,0.8296,0.3333,16.9764,66,2,10,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,1.0,"LINESTRING (-116.204124 43.618788, -116.204087 43.618826, -116.203841 43.61908)"
1682,7248891750,7248891760,0,nan,footway,40.7,43.6181,-116.2045,1.8246,1.0,0.0,129,5,12,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.204644 43.617913, -116.204359 43.618215)"
1683,7248891751,7248891752,0,nan,footway,94.0,43.618,-116.2039,1.2182,1.0,14.5963,167,14,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,13.0,0.92,1.0,"LINESTRING (-116.203386 43.617739, -116.204348 43.618219)"
1684,7248891753,7248891759,0,nan,footway,41.5,43.6176,-116.2035,1.4526,1.0,14.5963,60,9,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,1.0,"LINESTRING (-116.203687 43.617428, -116.20367 43.617446, -116.20358 43.61754, -116.203381 43.617728)"
1685,7248891756,7248891759,0,nan,footway,41.6,43.6173,-116.2038,1.1657,1.0,14.5963,73,7,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.203687 43.617428, -116.203977 43.617118)"
1686,7248891756,7248891758,0,nan,footway,93.6,43.6174,-116.2045,1.8851,1.0,22.7174,91,8,10,0.0157,0.0784,0.3226,0.3876,0.0093,True,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,1.0,"LINESTRING (-116.204931 43.6176, -116.204314 43.61729, -116.203977 43.617118)"
1687,7248891760,7248891765,0,nan,footway,40.9,43.6178,-116.2048,1.1374,1.0,22.7174,57,4,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.204925 43.617607, -116.20491 43.617626, -116.204665 43.617892, -116.204644 43.617913)"
1688,7248891775,7248900588,0,nan,footway,51.6,43.6182,-116.2039,1.3388,1.0,55.0,131,5,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.203679 43.618099, -116.204213 43.618357)"
1689,7248891776,7248900589,0,nan,footway,40.3,43.6185,-116.2041,1.0713,1.0,55.0,128,4,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.203908 43.618677, -116.204195 43.61838)"
1690,7248891777,7248900589,0,nan,footway,40.5,43.6188,-116.2038,0.9589,1.0,55.0,93,4,10,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,1.0,"LINESTRING (-116.203908 43.618677, -116.203619 43.618976)"
1691,7248891780,7248900585,0,nan,footway,41.1,43.6183,-116.2028,1.3916,1.0,7.7383,32,5,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,1.0,"LINESTRING (-116.202947 43.618188, -116.202655 43.618491)"
1692,7248891781,7248900585,0,nan,footway,40.3,43.618,-116.2031,1.6486,1.0,5.7799,115,13,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,1.0,"LINESTRING (-116.202947 43.618188, -116.203233 43.617891)"
1693,7248891782,7248900588,0,nan,footway,42.3,43.618,-116.2035,2.1366,1.0,22.1866,127,6,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,1.0,"LINESTRING (-116.203679 43.618099, -116.203377 43.617954, -116.203243 43.617888)"
1694,7248900586,7248900587,0,nan,footway,33.8,43.6188,-116.2032,0.3252,1.0,7.4177,86,3,10,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.6584,"LINESTRING (-116.203387 43.618869, -116.203041 43.618698)"
1695,7248900596,7248900602,0,nan,footway,41.5,43.6172,-116.2036,1.1286,1.0,6.9718,75,6,11,0.0302,0.1251,0.0344,0.4554,0.0156,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.203468 43.617316, -116.203764 43.617011)"
1696,7248900596,7248900600,0,nan,footway,98.0,43.6168,-116.2033,1.8923,1.0,0.0,190,40,9,0.0526,0.1127,0.1837,0.3364,0.0129,True,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,1.0,"LINESTRING (-116.202768 43.616505, -116.203764 43.617011)"
1697,7248900597,7248900598,0,nan,footway,94.0,43.6174,-116.2027,0.7706,1.0,9.7574,170,40,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,1.0,"LINESTRING (-116.202215 43.617136, -116.203177 43.617616)"
1698,7248900597,7248900602,0,nan,footway,40.7,43.6175,-116.2033,1.232,1.0,6.9718,73,12,11,0.0046,0.0194,0.2015,0.4842,0.0007,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.203468 43.617316, -116.203177 43.617616)"
1699,7248900599,7248900601,0,nan,footway,40.2,43.617,-116.2023,1.1029,1.0,11.1501,117,37,8,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.202471 43.616811, -116.202184 43.617107)"
1700,7248900600,7248900601,0,nan,footway,41.6,43.6167,-116.2026,0.9074,1.0,0.0,107,40,9,0.042,0.0696,0.1972,0.3984,0.0132,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.9339,"LINESTRING (-116.202471 43.616811, -116.202768 43.616505)"
1701,7248900610,7248900633,0,nan,footway,31.5,43.6177,-116.2029,1.7083,1.0,9.1259,92,17,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.202703 43.617619, -116.202738 43.617637, -116.202791 43.617641, -116.203032 43.617764)"
1702,7248900614,7248900621,0,nan,footway,40.8,43.6174,-116.2019,0.8754,1.0,13.8164,100,21,9,0.0001,0.0,0.2875,0.4228,0.0007,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.201771 43.617588, -116.20206 43.617287)"
1703,7248900614,7248900633,0,nan,footway,63.6,43.6175,-116.2024,0.6691,1.0,13.8164,120,29,11,0.0023,0.021,0.293,0.3892,0.0035,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,1.0,"LINESTRING (-116.202703 43.617619, -116.2023 43.61741, -116.20206 43.617287)"
1704,7248900615,7248900621,0,nan,footway,40.4,43.6177,-116.2016,0.7841,1.0,7.9125,55,5,9,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.8803,"LINESTRING (-116.201771 43.617588, -116.201688 43.617675, -116.201486 43.617887)"
1705,7248900616,7248900622,0,nan,footway,32.9,43.618,-116.2017,0.1989,0.5,4.9605,30,5,9,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.815,"LINESTRING (-116.201823 43.618076, -116.201489 43.617906)"
1706,7248900618,7248900634,0,nan,footway,40.9,43.6182,-116.2026,1.6778,1.0,11.7075,36,9,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,1.0,"LINESTRING (-116.202742 43.618084, -116.202456 43.618388)"
1707,7248900619,7248900634,0,nan,footway,40.3,43.6179,-116.2029,2.0097,1.0,9.1259,74,16,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.202742 43.618084, -116.203024 43.617784)"
1708,7248900622,8654103864,0,nan,footway,60.5,43.6182,-116.2021,1.0566,0.75,12.9984,35,9,10,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,1.0,"LINESTRING (-116.202438 43.618389, -116.201823 43.618076)"
1709,7248900630,9262348091,0,nan,footway,33.9,43.6181,-116.2015,1.2837,0.5,0.0,9,4,9,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.201703 43.618232, -116.201487 43.618129, -116.201413 43.618097, -116.201345 43.618072)"
1710,7248900630,7344240230,0,nan,footway,40.6,43.6182,-116.2012,0.7473,0.0,0.0,7,3,9,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.201043 43.618362, -116.201076 43.61833, -116.201304 43.618095, -116.201345 43.618072)"
1711,7248925395,7248925402,0,nan,footway,41.8,43.6166,-116.2025,1.2127,1.0,0.0,111,41,9,0.026,0.0007,0.2306,0.5347,0.0142,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.20233 43.61674, -116.202628 43.616432)"
1712,7248925395,7248925400,0,nan,footway,98.4,43.6162,-116.2021,1.7359,1.0,53.0,152,50,8,0.0493,0.0411,0.1857,0.4071,0.0182,True,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,1.0,"LINESTRING (-116.201625 43.615928, -116.202628 43.616432)"
1713,7248925396,7248925402,0,nan,footway,40.4,43.6169,-116.2022,1.5242,1.0,0.0,113,36,8,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.20233 43.61674, -116.202042 43.617037)"
1714,7248925397,7248925398,0,nan,footway,94.3,43.6168,-116.2015,1.0198,1.0,0.0,125,32,8,0.0202,0.2554,0.328,0.1421,0.0224,True,1.0,0.0,25.0,2.0,0.0,1.0,13.0,0.92,0.8819,"LINESTRING (-116.201039 43.616535, -116.201993 43.617028)"
1715,7248925398,7248925401,0,nan,footway,40.9,43.6164,-116.2012,2.1254,1.0,0.0,60,14,8,0.033,0.2056,0.3546,0.1445,0.0333,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,1.0,"LINESTRING (-116.201332 43.616234, -116.201315 43.616252, -116.201039 43.616535)"
1716,7248925400,7248925401,0,nan,footway,41.4,43.6161,-116.2015,1.3182,1.0,53.0,63,19,8,0.0741,0.0002,0.2295,0.529,0.0086,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,1.0,"LINESTRING (-116.201332 43.616234, -116.201625 43.615928)"
1717,7248925415,7248925423,0,nan,footway,39.9,43.6173,-116.2052,0.5757,0.3333,20.6366,37,10,12,0.0356,0.4935,0.0173,0.0494,0.004,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.205381 43.61716, -116.20509 43.61745)"
1718,7248925415,7248925422,0,nan,footway,34.9,43.6174,-116.2049,1.6144,0.5,19.4481,36,7,10,0.003,0.0614,0.211,0.3512,0.0125,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,1.0,"LINESTRING (-116.204726 43.61728, -116.20509 43.61745)"
1719,7248925416,7248925417,0,nan,footway,95.2,43.6166,-116.2052,1.5302,1.0,18.4297,130,27,6,0.0629,0.2285,0.0771,0.24,0.0144,True,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,1.0,"LINESTRING (-116.20473 43.616354, -116.205698 43.616845)"
1720,7248925418,7248925421,0,nan,footway,40.2,43.6165,-116.2046,1.0503,1.0,17.3263,71,6,8,0.0309,0.2286,0.051,0.2837,0.0137,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,1.0,"LINESTRING (-116.204414 43.616653, -116.204703 43.616358)"
1721,7248925419,7248925421,0,nan,footway,43.1,43.6168,-116.2043,0.8766,1.0,18.7409,74,5,8,0.0159,0.2102,0.019,0.3266,0.005,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.9261,"LINESTRING (-116.204414 43.616653, -116.204105 43.616969)"
1722,7248925419,7248925422,0,nan,footway,60.8,43.6171,-116.2044,1.3613,1.0,19.4481,72,4,10,0.0164,0.1642,0.019,0.3602,0.0062,True,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,1.0,"LINESTRING (-116.204726 43.61728, -116.204689 43.617263, -116.204105 43.616969)"
1723,7248925423,11733513807,0,nan,footway,41.6,43.617,-116.2055,1.273,1.0,20.6366,79,20,9,0.0531,0.2428,0.1212,0.22,0.004,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,1.0,"LINESTRING (-116.205686 43.616858, -116.205381 43.61716)"
1724,7248925424,7248925425,0,nan,footway,83.4,43.6166,-116.2042,1.208,1.0,0.0,171,12,8,0.02,0.1801,0.1274,0.2437,0.0059,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.7971,"LINESTRING (-116.204501 43.616244, -116.203906 43.616858)"
1725,7248925424,7248925429,0,nan,footway,98.0,43.6166,-116.2034,1.421,1.0,0.0,191,39,10,0.064,0.1962,0.09,0.3188,0.0104,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,1.0,"LINESTRING (-116.2029 43.616362, -116.203906 43.616858)"
1726,7248925425,7248925426,0,nan,footway,98.8,43.616,-116.204,1.9024,1.0,98.0,183,28,6,0.0246,0.1082,0.0764,0.3908,0.0052,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.203507 43.61573, -116.203597 43.615774, -116.203599 43.615786, -116.204501 43.616244)"
1727,7248925427,7248925428,0,nan,footway,82.6,43.616,-116.2032,1.3299,1.0,98.0,186,42,9,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.202898 43.616345, -116.203486 43.615737)"
1728,7248925441,7248925464,0,nan,footway,26.5,43.6154,-116.2058,0.5047,0.5,3.9224,6,2,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.7576,"LINESTRING (-116.205889 43.615555, -116.205836 43.615464, -116.205808 43.615439, -116.205774 43.615422, -116.205741 43.615412, -116.205702 43.615408, -116.20567 43.615408)"
1729,7248925441,7248925475,0,nan,footway,34.0,43.6155,-116.2055,2.9447,0.0,0.0,5,1,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,1.0,"LINESTRING (-116.205397 43.615632, -116.205557 43.615461, -116.205584 43.615443, -116.205612 43.615426, -116.20567 43.615408)"
1730,7248925456,7248925467,0,nan,footway,31.8,43.616,-116.2063,0.3138,0.0,0.0,33,6,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.6924,"LINESTRING (-116.206137 43.615871, -116.206173 43.615906, -116.206249 43.615972, -116.206294 43.616003, -116.206362 43.616051, -116.206393 43.616072, -116.206402 43.616082)"
1731,7248925464,7248925467,0,nan,footway,40.6,43.6157,-116.206,0.1317,0.6667,3.9224,17,6,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.6153,"LINESTRING (-116.206137 43.615871, -116.20608 43.615817, -116.206033 43.615761, -116.206011 43.615735, -116.205985 43.615705, -116.205944 43.615653, -116.205889 43.615555)"
1732,7248925468,7248925469,0,nan,footway,60.8,43.6165,-116.206,1.6035,1.0,63.0,77,22,7,0.0305,0.1232,0.0924,0.3112,0.0107,True,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,1.0,"LINESTRING (-116.205819 43.616685, -116.205841 43.616673, -116.206075 43.616428, -116.206135 43.616367, -116.206184 43.616317, -116.20626 43.616241)"
1733,7248925469,7248925477,0,nan,footway,93.2,43.6164,-116.2053,1.9387,0.6667,63.0,125,24,6,0.0356,0.1248,0.0908,0.3106,0.0113,True,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,1.0,"LINESTRING (-116.204887 43.616198, -116.204903 43.616226, -116.205586 43.616574, -116.205787 43.616677, -116.205819 43.616685)"
1734,7248925474,7248925482,0,nan,footway,66.8,43.6158,-116.2049,1.1618,1.0,28.5005,73,9,6,0.092,0.1029,0.0368,0.4498,0.0111,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,1.0,"LINESTRING (-116.204638 43.616091, -116.20512 43.615603)"
1735,7248925475,7248925477,0,nan,footway,75.4,43.6159,-116.2051,2.4094,0.0,0.0,89,9,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.204887 43.616198, -116.204894 43.616165, -116.205397 43.615632)"
1736,7248925482,7248953513,0,nan,footway,63.8,43.6159,-116.2043,1.6849,1.0,24.9913,133,15,6,0.0987,0.1049,0.044,0.4446,0.0111,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,1.0,"LINESTRING (-116.203986 43.615764, -116.203993 43.615767, -116.204638 43.616091)"
1737,7248925484,7248953513,0,nan,footway,34.5,43.6157,-116.2038,2.43,1.0,14.4636,126,21,6,0.132,0.11,0.0488,0.4584,0.0134,True,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,1.0,"LINESTRING (-116.203986 43.615764, -116.203636 43.615586)"
1738,7248953488,7248953512,0,nan,footway,85.5,43.6147,-116.2028,1.1174,1.0,81.0,87,15,4,0.0946,0.0708,0.0076,0.441,0.0137,True,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,1.0,"LINESTRING (-116.203095 43.61437, -116.202988 43.61448, -116.202977 43.614524, -116.202518 43.615011)"
1739,7248953488,7248953493,0,nan,footway,97.6,43.6153,-116.203,1.389,1.0,81.0,158,29,4,0.028,0.3438,0.0742,0.11,0.0148,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.203486 43.615533, -116.203123 43.615351, -116.203072 43.615293, -116.202518 43.615011)"
1740,7248953490,12810673432,0,nan,pedestrian,91.9,43.6152,-116.2039,2.1099,0.8333,0.0,117,20,6,0.0269,0.1165,0.2104,0.3345,0.015,True,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,1.0,"LINESTRING (-116.204196 43.614877, -116.204013 43.615062, -116.20355 43.615558)"
1741,7248953498,7248969243,0,North 8th Street,unclassified,83.0,43.616,-116.2031,1.0497,1.0,0.0,182,43,9,0.1336,0.0534,0.107,0.392,0.0075,True,0.0,2.0,25.0,2.0,0.179,0.5,7.0,0.881,0.9626,"LINESTRING (-116.202823 43.616309, -116.20341 43.615696)"
1742,7248953499,11099008100,0,nan,footway,44.2,43.6158,-116.2032,1.3442,1.0,0.0,142,31,7,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.9417,"LINESTRING (-116.203046 43.615998, -116.203135 43.615905, -116.203357 43.61567)"
1743,7248953499,11084749943,0,nan,footway,65.1,43.6155,-116.203,1.4732,1.0,0.0,157,29,4,0.0075,0.2038,0.0127,0.3336,0.005,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.8159,"LINESTRING (-116.202696 43.615333, -116.203024 43.6155, -116.203233 43.615607, -116.203357 43.61567)"
1744,7248953500,12810673432,0,nan,pedestrian,106.1,43.6146,-116.2037,0.5312,0.8333,60.0,92,13,5,0.0199,0.0426,0.1798,0.3782,0.0121,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.9136,"LINESTRING (-116.204196 43.614877, -116.204047 43.614722, -116.204001 43.614698, -116.203943 43.614668, -116.203214 43.614291, -116.203186 43.614277)"
1745,7248953501,7248969226,0,nan,footway,83.4,43.614,-116.2035,1.925,1.0,60.0,59,9,5,0.0833,0.0016,0.0,0.5942,0.0024,True,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,1.0,"LINESTRING (-116.203814 43.613663, -116.203779 43.613675, -116.203624 43.613836, -116.2032 43.614263)"
1746,7248969228,12810673432,0,nan,pedestrian,94.0,43.6145,-116.2045,2.091,0.8333,60.0,42,12,6,0.063,0.0766,0.0,0.7814,0.0004,True,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,1.0,"LINESTRING (-116.204196 43.614877, -116.204336 43.614723, -116.204861 43.614182)"
1747,7248969228,7581554735,0,nan,footway,25.1,43.6141,-116.205,0.9262,1.0,34.9928,23,10,5,0.0758,0.1531,0.0618,0.4419,0.0052,True,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,1.0,"LINESTRING (-116.205055 43.614007, -116.205039 43.614023, -116.204955 43.614105, -116.204892 43.614168, -116.204861 43.614182)"
1748,7248969228,7248969257,0,nan,footway,104.0,43.6145,-116.2054,0.9265,1.0,0.0,31,6,5,0.0104,0.0624,0.3312,0.2544,0.0204,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.5552,"LINESTRING (-116.205903 43.614732, -116.205861 43.614702, -116.204885 43.614207, -116.204861 43.614182)"
1749,7248969231,11084749942,0,nan,footway,64.9,43.6161,-116.2024,1.498,1.0,0.0,122,31,8,0.019,0.0986,0.1168,0.379,0.0083,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,1.0,"LINESTRING (-116.202111 43.615951, -116.202773 43.616284)"
1750,7248969231,11099008099,0,nan,footway,37.3,43.6161,-116.2029,1.0441,1.0,0.0,142,33,9,0.0226,0.093,0.14,0.361,0.0122,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.94,"LINESTRING (-116.203036 43.616008, -116.202996 43.61605, -116.202773 43.616284)"
1751,7248969234,11084749943,0,nan,footway,33.8,43.6152,-116.2025,1.4693,1.0,0.0,74,14,4,0.0604,0.0765,0.1188,0.3678,0.014,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.7652,"LINESTRING (-116.202696 43.615333, -116.202353 43.615158)"
1752,7248969234,11084749944,0,nan,footway,46.1,43.6153,-116.2022,2.0772,1.0,0.0,66,17,5,0.1195,0.0413,0.0594,0.4653,0.0116,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,1.0,"LINESTRING (-116.202029 43.6155, -116.202353 43.615158)"
1753,7248969238,11084749944,0,nan,footway,37.1,43.6156,-116.2019,1.7632,1.0,0.0,73,16,5,0.0078,0.0898,0.1082,0.4842,0.003,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.9523,"LINESTRING (-116.202029 43.6155, -116.201782 43.615762, -116.201782 43.615779)"
1754,7248969238,11084749942,0,nan,footway,32.8,43.6159,-116.2019,1.1859,1.0,0.0,76,18,7,0.0284,0.1728,0.126,0.2662,0.0114,True,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.8472,"LINESTRING (-116.202111 43.615951, -116.201794 43.615791, -116.201782 43.615779)"
1755,7248969247,7248969250,0,nan,footway,53.5,43.6151,-116.206,1.289,1.0,12.6844,10,4,5,0.0326,0.0892,0.1998,0.4161,0.0102,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.9969,"LINESTRING (-116.205842 43.615254, -116.205988 43.615098, -116.206204 43.61489, -116.206195 43.614858)"
1756,7248969247,8547340153,0,nan,footway,25.9,43.6148,-116.2063,1.0375,1.0,7.6922,12,2,5,0.0552,0.1765,0.2106,0.2507,0.013,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.7647,"LINESTRING (-116.206342 43.614659, -116.206322 43.614681, -116.206249 43.614758, -116.20619 43.614819, -116.206195 43.614858)"
1757,7248969257,11626062086,0,nan,footway,93.1,43.6151,-116.2056,0.9055,1.0,0.0,19,2,5,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.456,"LINESTRING (-116.205285 43.615427, -116.205912 43.614765, -116.205903 43.614732)"
1758,7248969257,7259679936,0,nan,footway,27.7,43.6147,-116.206,0.8686,1.0,0.0,17,1,5,0.0195,0.0826,0.1846,0.3319,0.0086,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.3897,"LINESTRING (-116.206126 43.614551, -116.206031 43.614646, -116.205982 43.6147, -116.205951 43.614704, -116.205903 43.614732)"
1759,7248969259,7248969267,0,nan,footway,41.1,43.616,-116.2013,0.9915,1.0,12.7542,60,19,8,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.201112 43.616122, -116.201407 43.61582)"
1760,7248969261,7248969262,0,nan,footway,92.5,43.6162,-116.2003,0.4862,1.0,0.0,34,17,8,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,13.0,0.92,0.6751,"LINESTRING (-116.199873 43.615949, -116.200812 43.61643)"
1761,7248969261,7248969267,0,nan,footway,41.9,43.6163,-116.201,0.9547,1.0,0.0,42,14,8,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.8166,"LINESTRING (-116.201112 43.616122, -116.200812 43.61643)"
1762,7248969263,7248969266,0,nan,footway,40.5,43.6158,-116.2,0.4416,1.0,0.0,28,6,5,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.373,"LINESTRING (-116.200153 43.615636, -116.199862 43.615933)"
1763,7248969264,7248969266,0,nan,footway,42.2,43.6155,-116.2003,0.7363,1.0,0.0,37,9,5,0.0345,0.1036,0.2527,0.438,0.0112,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.5212,"LINESTRING (-116.200153 43.615636, -116.200455 43.615326)"
1764,7248969264,7248969268,0,nan,footway,67.2,43.6155,-116.2008,1.2871,1.0,12.7542,72,24,5,0.02,0.0562,0.2807,0.4415,0.0053,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,1.0,"LINESTRING (-116.201138 43.615673, -116.200455 43.615326)"
1765,7248969265,7248969268,0,nan,footway,27.0,43.6157,-116.2013,1.1783,1.0,12.7542,64,21,6,0.0043,0.0053,0.1706,0.5906,0.0192,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,1.0,"LINESTRING (-116.201138 43.615673, -116.201412 43.615813)"
1766,7248969272,8223343237,0,nan,footway,42.4,43.6161,-116.1994,2.1419,1.0,10.954,8,1,5,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,1.0,"LINESTRING (-116.199209 43.616301, -116.199516 43.615992)"
1767,7248969272,8223397291,0,nan,footway,95.8,43.6157,-116.199,0.4854,1.0,8.8763,25,4,4,0.0277,0.1846,0.1704,0.164,0.0326,True,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,0.5357,"LINESTRING (-116.198541 43.615498, -116.199516 43.615992)"
1768,7248969276,9262348055,0,nan,footway,68.3,43.6201,-116.2055,0.1385,1.0,0.0,28,3,11,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,14.0,0.92,0.4924,"LINESTRING (-116.20511 43.61997, -116.205694 43.620254, -116.205812 43.620314)"
1769,7248977389,7248977393,0,nan,footway,43.1,43.6208,-116.205,0.0084,0.0,0.0,22,1,8,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,15.0,0.92,0.5239,"LINESTRING (-116.2048 43.620719, -116.20524 43.62094)"
1770,7248977390,7248977392,0,nan,footway,41.7,43.6203,-116.2044,0.2005,1.0,4.9304,13,1,9,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,16.0,0.92,0.5466,"LINESTRING (-116.204575 43.620149, -116.204279 43.620458)"
